template_path,template_name,template_role,owner_app,content_hash,url_name,url_path_pattern,view_callable,http_methods,resolved_template_origin,extends,includes,consumers,related_static_assets,email_or_task_usage,primary_task,audience,auth_required,permission_rule,write_effects,current_api_endpoints,inline_script,upload_download,streaming_or_polling,api_gap,destination_class,destination_reason,target_screen_key,target_action_keys,target_panel_keys,wave,legacy_url_policy,redirect_target,rollback_commit,graph_hash,compatibility_note,unit_tests,api_contract_tests,playwright_uat,task_parity_status,observability_evidence,status,owner,reviewer,last_reviewed_at,exception_expiry,notes
core/templates/components/investment_disclaimer.html,components/investment_disclaimer.html,partial_component,components,f60fa21de1d13df4e12782d468387fee28acbcb3bd443935cde6f41fe1cbf43a,,,,unknown,core/templates/components/investment_disclaimer.html,,,apps/alpha_trigger/templates/alpha_trigger/list.html;apps/rotation/templates/rotation/base.html;core/templates/dashboard/index.html;core/templates/decision/steps/screen.html;core/templates/hedge/base.html;core/templates/signal/manage.html,,,,authenticated,true,components.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,
core/templates/components/json_assistant.html,components/json_assistant.html,partial_component,components,a0cf58d615b9c413c590de4dbed46f959fb73db54fe20a8eeb7d32cf6a724018,,,,unknown,core/templates/components/json_assistant.html,,,apps/alpha_trigger/templates/alpha_trigger/create.html;apps/alpha_trigger/templates/alpha_trigger/edit.html;apps/beta_gate/templates/beta_gate/config_form.html;core/templates/ai_provider/form.html;core/templates/prompt/manage.html,,,,authenticated,true,components.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,
core/templates/components/json_assistant_assets.html,components/json_assistant_assets.html,partial_component,components,f8315dec1d39384123f53f34c8bfbf3f6b2520c23e5d4456e5d2a3add6aba941,,,,unknown,core/templates/components/json_assistant_assets.html,,,apps/alpha_trigger/templates/alpha_trigger/create.html;apps/alpha_trigger/templates/alpha_trigger/edit.html;apps/beta_gate/templates/beta_gate/config_form.html;core/templates/ai_provider/form.html;core/templates/prompt/manage.html,,,,authenticated,true,components.backend_authorization,none_detected,/api/beta-gate/config/suggest/,true,false,false,none_detected,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,
core/templates/components/market_thermometer_card.html,components/market_thermometer_card.html,partial_component,components,fc188a52e770b65a2059a6bdcffacda8a7e3476e6893644e52589f2a617f9208,,,,unknown,core/templates/components/market_thermometer_card.html,,,core/templates/dashboard/index.html;core/templates/macro/data.html,,,,authenticated,true,components.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,
core/templates/components/pulse_card.html,components/pulse_card.html,partial_component,components,93442aca31c4e01c954d3d6c83ef3fdcd7a8913deaa513cd6fd4b05dda40e9d0,api_dashboard:pulse_card,/api/dashboard/pulse-card/,apps.dashboard.interface.macro_views.pulse_card_htmx,GET,core/templates/components/pulse_card.html,,,core/templates/dashboard/index.html;core/templates/macro/data.html,,,,authenticated,true,components.backend_authorization,none_detected,/api/dashboard/pulse-card/,false,false,true,none_detected,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/macro_views.py:33
core/templates/components/regime_status_bar.html,components/regime_status_bar.html,partial_component,components,1670434e340aefdde29e6c5214d8d6ec30a782e88bbd352b981ee58454e8bd55,api_dashboard:regime_status,/api/dashboard/regime-status/,apps.dashboard.interface.macro_views.regime_status_htmx,GET,core/templates/components/regime_status_bar.html,,,core/templates/dashboard/index.html,,,,authenticated,true,components.backend_authorization,none_detected,/api/dashboard/regime-status/,false,false,true,none_detected,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,components,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/macro_views.py:23
core/templates/dashboard/alpha_history.html,dashboard/alpha_history.html,route_page,dashboard,f6a49890cb3d9632a0b920beb13da1eac47f7fc1d3c7c6d45a4079e873b83b90,dashboard:alpha_history,/dashboard/alpha/history/,apps.dashboard.interface.alpha_history_views.alpha_history_page,GET,core/templates/dashboard/alpha_history.html,base.html,,,,,dashboard: alpha history,authenticated,true,dashboard.backend_authorization,none_detected,,true,false,false,closed,A,用户范围内的历史筛选与运行详情已由 Dashboard JSON API 和 TUI datagrid/detail 闭环。,research.signals,dashboard.alpha-history;dashboard.alpha-history-detail,,M3-dashboard-alpha-w30,redirect_to_tui,/tui/?screen=research.signals&action=dashboard.alpha-history,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_dashboard_alpha_publishes_ranking_and_history_tasks,apps/dashboard/tests/test_alpha_views.py,live-server UAT pending,complete,instrumented_awaiting_14d_production_samples,migrated,dashboard,Codex M3 review,2026-07-26,,apps/dashboard/interface/alpha_history_views.py:101
core/templates/dashboard/alpha_ranking.html,dashboard/alpha_ranking.html,route_page,dashboard,5a8352319ee32e3d52feb268cdd10ae45b505e196183883167e7071bab6ddf9e,dashboard:alpha_ranking,/dashboard/alpha/ranking/,apps.dashboard.interface.alpha_stock_views.alpha_ranking_page,GET,core/templates/dashboard/alpha_ranking.html,base.html,,,,,dashboard: alpha ranking,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,closed,A,通用/组合 scope 的完整排名已通过显式 JSON 格式和 TUI datagrid 闭环。,research.signals,dashboard.alpha-ranking,,M3-dashboard-alpha-w30,redirect_to_tui,/tui/?screen=research.signals&action=dashboard.alpha-ranking,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_dashboard_alpha_publishes_ranking_and_history_tasks,apps/dashboard/tests/test_alpha_views.py,live-server UAT pending,complete,instrumented_awaiting_14d_production_samples,migrated,dashboard,Codex M3 review,2026-07-26,,apps/dashboard/interface/alpha_stock_views.py:98
core/templates/dashboard/index.html,dashboard/index.html,route_page,dashboard,3f013454fa83b6e0eeec15b17189a8ae044def2177b31f1ab6c0dca530477f62,dashboard:index,/dashboard/,apps.dashboard.interface.views.dashboard_entry,GET,core/templates/dashboard/index.html,base.html,components/action_recommendation.html;components/attention_items.html;components/classic_tui_migration_banner.html;components/investment_disclaimer.html;components/market_thermometer_card.html;components/pulse_card.html;components/regime_status_bar.html;dashboard/main_workflow_panel.html;dashboard/partials/positions_table.html;dashboard/teaching_modal.html,,css/home.css;css/main-workflow.css;css/shared/shared-chat-renderer.css;css/teaching.css;js/main-workflow.js;js/marked.min.js;js/mermaid.min.js;js/shared/shared-chat-renderer.js;js/teaching/bilingual-support.js;js/teaching/cases-library.js;js/teaching/interactive-charts.js;js/teaching/learning-progress.js;js/teaching/policy-simulator-enhanced.js;js/teaching/policy-simulator.js;js/teaching/regime-calculator.js;js/teaching/teaching-modal.js;vendor/js/echarts.min.js;widgets/configs/dashboard_widget.json,,dashboard: index,authenticated,true,dashboard.backend_authorization,none_detected,/api/chat/web/;/api/dashboard/allocation/;/api/dashboard/alpha/exit-panel/;/api/dashboard/alpha/provider-status/;/api/dashboard/performance/;/api/dashboard/positions/;/api/decision-rhythm/requests/;/api/prompt/chat/models;/api/prompt/chat/providers;/api/regime/current/,true,false,true,none_detected,B,检测到生产图表/Canvas 标记，依赖 M1 renderer 契约。,command-center.overview,dashboard.overview-summary;auto.api.get.api.dashboard.allocation;auto.api.get.api.dashboard.performance,,M4-dashboard-overview-w46,redirect_to_tui,/tui/?screen=command-center.overview,2f0e8cce24243ade60036cfd221c514cc2451bec,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py,tests/api/test_dashboard_api_edges.py,live-server summary allocation pie performance line and viewport UAT pending,implemented,instrumented_awaiting_14d_production_samples,migrated,dashboard,Codex M4 review,2026-07-26,,Dashboard TUI reuses existing command center tasks and upgrades allocation/performance auto actions
core/templates/dashboard/main_workflow_panel.html,dashboard/main_workflow_panel.html,partial_component,dashboard,596895b25e7ac757134583d2f55b3dae2707a24ac7d160ef2ab8bf3845393612,,,,unknown,core/templates/dashboard/main_workflow_panel.html,,,core/templates/dashboard/index.html,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,
core/templates/dashboard/partials/alpha_exit_detail_panel.html,dashboard/partials/alpha_exit_detail_panel.html,partial_component,dashboard,f4de5d0d7fa646d4c6b7b65330b860e2b45cc353e7da42b9f436d56a864cd70d,api_dashboard:alpha_exit_panel,/api/dashboard/alpha/exit-panel/,apps.dashboard.interface.alpha_stock_views.alpha_exit_panel_htmx,GET,core/templates/dashboard/partials/alpha_exit_detail_panel.html,,,,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/alpha_stock_views.py:701
core/templates/dashboard/partials/alpha_factor_panel.html,dashboard/partials/alpha_factor_panel.html,partial_component,dashboard,0eaaac94491684379f996c4f9d68bcd5e3ee49e46d256b2da8d6ef2139cca178,api_dashboard:alpha_factor_panel,/api/dashboard/alpha/factor-panel/,apps.dashboard.interface.alpha_stock_views.alpha_factor_panel_htmx,GET,core/templates/dashboard/partials/alpha_factor_panel.html,,,,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/alpha_stock_views.py:613;apps/dashboard/interface/alpha_stock_views.py:642
core/templates/dashboard/partials/alpha_stocks_table.html,dashboard/partials/alpha_stocks_table.html,partial_component,dashboard,0ce77db573aeffb09b31956bf433aca4fb3524391556714a1ca6ce1413416c21,api_dashboard:alpha_stocks,/api/dashboard/alpha/stocks/,apps.dashboard.interface.alpha_stock_views.alpha_stocks_htmx,GET,core/templates/dashboard/partials/alpha_stocks_table.html,,,,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/alpha_stock_views.py:576
core/templates/dashboard/partials/position_detail.html,dashboard/partials/position_detail.html,partial_component,dashboard,28e75735835993a4c83f72b52ac4cce235db2deb96c0b14a9160410265105997,api_dashboard:position_detail,/api/dashboard/position/<str:asset_code>/,apps.dashboard.interface.portfolio_views.position_detail_htmx,GET,core/templates/dashboard/partials/position_detail.html,,,,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/portfolio_views.py:39
core/templates/dashboard/partials/positions_table.html,dashboard/partials/positions_table.html,partial_component,dashboard,9387aa38dda7604e7f8c93bc35a5d763a0ec00b5361db6c3e25cf98f0d872370,api_dashboard:positions_list,/api/dashboard/positions/,apps.dashboard.interface.portfolio_views.positions_list_htmx,GET,core/templates/dashboard/partials/positions_table.html,,,core/templates/dashboard/index.html,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,apps/dashboard/interface/portfolio_views.py:92
core/templates/dashboard/teaching_modal.html,dashboard/teaching_modal.html,partial_component,dashboard,7f05259c89e4572b03c8c33bfa99f4a294a02de365fae7c7376d8930a94a5238,,,,unknown,core/templates/dashboard/teaching_modal.html,,,core/templates/dashboard/index.html;core/templates/regime/dashboard.html,,,,authenticated,true,dashboard.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,command-center.overview,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,dashboard,Codex M0 inventory review,2026-07-26,,
core/templates/data_center/monitor.html,data_center/monitor.html,route_page,data_center,bc45ce704e509761087046bb3f1d37a1f530906f48e302a32ac122e1cc6601c5,data_center:dc-monitor-page,/data-center/monitor/,apps.data_center.interface.views.monitor_page,GET,core/templates/data_center/monitor.html,base.html,components/classic_tui_migration_banner.html,,,,查看活动 Provider 健康熔断失败次数与延迟,admin,true,is_admin_user,none_detected,/api/data-center/providers/status/,true,false,false,closed,A,复用既有 admin provider status API并发布六列健康表。,api-library.data-center,data-center.provider-status,,M3-data-center-governance-w42,redirect_to_tui,/tui/?screen=api-library.data-center&action=data-center.provider-status,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_data_center_admin_tasks_are_flat_and_hidden_from_regular_users,tests/integration/data_center/test_api.py,live-server health/empty/error UAT pending,complete,instrumented_awaiting_14d_production_samples,migrated,data_center,Codex M3 review,2026-07-26,,apps/data_center/interface/views.py:32
core/templates/data_center/providers.html,data_center/providers.html,route_page,data_center,8322d4e42c6429465599d237993fb403978b3f1b74fc8e25cb0d07c3176bc144,data_center:dc-providers-page,/data-center/providers/,apps.data_center.interface.views.providers_page,GET,core/templates/data_center/providers.html,base.html,components/classic_tui_migration_banner.html,,,,查看 Provider 配置并执行单次连接探测,admin,true,is_admin_user,none_detected,/api/data-center/providers/,true,false,false,closed,A,复用既有 admin owner list与连接测试 API并屏蔽凭证字段。,api-library.data-center,auto.api.get.api.data-center.providers;data-center.provider-test,,M3-data-center-governance-w42,redirect_to_tui,/tui/?screen=api-library.data-center&action=auto.api.get.api.data-center.providers,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_data_center_admin_tasks_are_flat_and_hidden_from_regular_users,tests/integration/data_center/test_provider_connection_governance.py,live-server list/test/error UAT pending,complete,instrumented_awaiting_14d_production_samples,migrated,data_center,Codex M3 review,2026-07-26,,apps/data_center/interface/views.py:23
core/templates/decision/steps/audit.html,decision/steps/audit.html,partial_component,decision,78d8a39236ec64ec039b6eab9433bb5c2eb9b677f4886cc88c46642a46c2e3b7,,,,unknown,core/templates/decision/steps/audit.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；不作为独立 TUI 用户任务。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,Classic HTMX partial; remove only after workspace M5 exit gate
core/templates/decision/steps/direction.html,decision/steps/direction.html,partial_component,decision,6299c261ec2994ffbbc90bc33c1ab8a9bc544b6c73a965eb65a2d5483f4b1877,funnel-step-2,/api/decision/context/step2/,core.views_decision_funnel.funnel_step2_view,GET,core/templates/decision/steps/direction.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:44; Classic HTMX partial
core/templates/decision/steps/environment.html,decision/steps/environment.html,partial_component,decision,b8e0cc6a4a04aa1e19ed498fb6ac498c8075234bb87a81b3e450835714978b26,funnel-step-1,/api/decision/context/step1/,core.views_decision_funnel.funnel_step1_view,GET,core/templates/decision/steps/environment.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:23; Classic HTMX partial
core/templates/decision/steps/execute.html,decision/steps/execute.html,partial_component,decision,dfec72c593ffb228d24e14f4e2ca0be4b91a86eb370da54b6282c54dbcb142bf,funnel-step-6,/api/decision/context/step6/,core.views_decision_funnel.funnel_step6_view,GET,core/templates/decision/steps/execute.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:96; Classic HTMX partial
core/templates/decision/steps/plan.html,decision/steps/plan.html,partial_component,decision,edeee59f61b6d54bffe14bc42721aec62fa808e59abf85847b358ed2a532ce46,funnel-step-5,/api/decision/context/step5/,core.views_decision_funnel.funnel_step5_view,GET,core/templates/decision/steps/plan.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:90; Classic HTMX partial
core/templates/decision/steps/screen.html,decision/steps/screen.html,partial_component,decision,9d4382ddb836b38526540dd9a39cef51e52e812570fd0fdf9f873a04d49cc063,funnel-step-4,/api/decision/context/step4/,core.views_decision_funnel.funnel_step4_view,GET,core/templates/decision/steps/screen.html,,components/investment_disclaimer.html,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:84; Classic HTMX partial
core/templates/decision/steps/sector.html,decision/steps/sector.html,partial_component,decision,ed8e1eead21795e1d834c1505f18eeeafd0c6862393c92dc24b88fa9cb7c9f99,funnel-step-3,/api/decision/context/step3/,core.views_decision_funnel.funnel_step3_view,GET,core/templates/decision/steps/sector.html,,,,,,,authenticated,true,decision.backend_authorization,none_detected,,false,false,false,not_applicable,A,随兼容期 Decision Workspace 消费者在 M5 清理；HTML partial 不作为 TUI JSON action。,command-center.decision-flow,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,backlog,decision,Codex M3 review,2026-07-26,,core/views_decision_funnel.py:65; Classic HTMX partial
core/templates/decision/workspace.html,decision/workspace.html,route_page,decision,57f1f55df16e7507bf98b73da42e473b57ebd274c562de96fbc764dcd1b4b665,decision-workspace,/decision/workspace/,core.views.decision_workspace_view,GET,core/templates/decision/workspace.html,base.html,,,css/decision-workspace.css,,decision: workspace,authenticated,true,decision.backend_authorization,none_detected,/api/decision/context/step1/;/api/decision/context/step2/;/api/decision/context/step3/;/api/decision/context/step4/;/api/decision/context/step5/;/api/decision/context/step6/;/api/decision/execute/approve/;/api/decision/execute/preview/;/api/decision/execute/reject/;/api/decision/workspace/conflicts/;/api/decision/workspace/invalidation/ai-draft/;/api/decision/workspace/invalidation/template/;/api/decision/workspace/plans/generate/;/api/decision/workspace/recommendations/;/api/decision/workspace/recommendations/action/;/api/decision/workspace/recommendations/refresh/,true,false,false,closed,A,每日决策主任务已由 owner JSON API 和确认式 TUI actions 闭环；Classic 仅作兼容回滚。,command-center.decision-flow,auto.api.get.api.decision.workspace.aggregated;auto.api.get.api.decision.workspace.recommendations;auto.api.get.api.decision.workspace.conflicts;decision.workspace.recommendations_refresh;decision.workspace.recommendation_action;decision.workspace.plan_generate;decision.workspace.plan_update;decision.workspace.invalidation_template;decision.workspace.invalidation_ai_draft;decision.execute.preview;decision.execute.approve;decision.execute.reject,,M3-decision-workspace-w26,redirect_to_tui,/tui/?screen=command-center.decision-flow&action=auto.api.get.api.decision.workspace.aggregated,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_decision_flow_publishes_confirmed_daily_workflow_actions,tests/api/test_workspace_recommendations_api_edges.py;tests/integration/test_transition_plan_api.py,live-server UAT pending,complete,instrumented_awaiting_14d_production_samples,migrated,decision,Codex M3 review,2026-07-26,,core/views.py:518; six HTMX step partials stay M5 remove_with_consumer because they are not JSON APIs
core/templates/docs/detail.html,docs/detail.html,external,docs,0ea4be7da3b03fcbdc4970b7d051965f6c9981ef624e5a552b8b0edb884cb01d,docs;docs-detail,/docs/;/docs/<str:doc_slug>/,core.views.docs_view,GET,core/templates/docs/detail.html,base.html,,,vendor/marked/marked.min.js,,,external_or_mixed,unknown,docs.backend_authorization,none_detected,,true,false,false,not_applicable,C,低频文档展示保留 Web 阅读体验。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,docs,Codex M0 inventory review,2026-07-26,,core/views.py:233
core/templates/docs/list.html,docs/list.html,external,docs,dbb9c5a6bb7eb758cbcdd028cc5499db76766bd62a9867974906645efca6a1b3,docs;docs-detail,/docs/;/docs/<str:doc_slug>/,core.views.docs_view,GET,core/templates/docs/list.html,base.html,,,,,,external_or_mixed,unknown,docs.backend_authorization,none_detected,,false,false,false,not_applicable,C,低频文档展示保留 Web 阅读体验。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,docs,Codex M0 inventory review,2026-07-26,,core/views.py:254
core/templates/equity/base.html,equity/base.html,layout,equity,2e7e827c032b8dd7fc4c03714565ce7e9de0fb6bec31d09ff241e16b7934bcfe,,,,unknown,core/templates/equity/base.html,base.html,,core/templates/equity/config.html;core/templates/equity/detail.html;core/templates/equity/pool.html;core/templates/equity/screen.html;core/templates/equity/valuation_repair.html,css/equity.css,,,authenticated,true,equity.backend_authorization,none_detected,,false,false,false,review_required,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,research.asset-lab,,,M3,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,,backlog,equity,Codex M0 inventory review,2026-07-26,,
